p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.188578725737105e-78	0.37774772401931145	0.957	0.953	1.1670516994070377e-73	44	RPL36A
7.735139658604448e-78	0.5578043241657524	0.844	0.717	2.831138466445814e-73	44	SNHG29
3.0947244040337774e-77	0.5071327207121827	0.882	0.796	1.1327000791204028e-72	44	NPM1
4.132110419976113e-77	0.6785641379228516	0.461	0.258	1.512393734815457e-72	44	NDFIP1
7.764465742779133e-75	0.27511368888901977	0.963	0.979	2.8418721065145905e-70	44	FAU
9.198700665342104e-74	0.4531331889279384	0.748	0.462	3.3668164305218636e-69	44	CD3D
6.623496604051095e-72	0.272315264325111	0.984	0.991	2.4242659920487412e-67	44	RPLP1
8.518493494546405e-71	0.31510144828876996	0.96	0.972	3.1178538039389296e-66	44	RPS9
1.1127621200908397e-70	0.6278403924706581	0.376	0.19	4.0728206357444826e-66	44	MSL3
2.8310880931913212e-70	0.6373310660856685	0.435	0.243	1.0362065529889554e-65	44	SNHG7
9.384841949788872e-69	0.6040590803426464	0.478	0.269	3.4349460020422254e-64	44	OCIAD2
1.1669415403971565e-64	0.5876281162713588	0.746	0.603	4.271122732007633e-60	44	SNHG8
2.1810341979896135e-64	0.5205130741703321	0.271	0.119	7.982803268061784e-60	44	ITK
1.844505893402315e-63	0.6445494673927856	0.45	0.262	6.751076020441813e-59	44	IKZF1
7.372484477229985e-63	0.3456961077031293	0.95	0.946	2.698403043510947e-58	44	RPS11
5.746230936253193e-62	0.3045842176283058	0.955	0.967	2.103177984978031e-57	44	RPL23A
1.9011894971297086e-61	0.5453468201989088	0.355	0.177	6.958543678444447e-57	44	CD6
1.1513824158924721e-60	0.5555204594312969	0.416	0.227	4.214174780408038e-56	44	LAT
1.0129506445891018e-59	0.32063191371395927	0.94	0.943	3.7075006542605716e-55	44	RPL27
6.425176304914714e-58	0.5711458928598432	0.459	0.264	2.3516787793618345e-53	44	GIMAP4
2.9531560105490605e-57	0.5371413432607093	0.451	0.251	1.0808846314210617e-52	44	ABLIM1
1.5204017771081791e-56	0.4799224547909242	0.789	0.652	5.564822544393647e-52	44	NOP53
2.8404770221711915e-55	0.5487782723535695	0.635	0.445	1.0396429948848778e-50	44	FOXP1
3.102392869880086e-55	0.5137428900853964	0.257	0.118	1.1355068143048104e-50	44	BICDL1
1.3958452265271563e-54	0.6452583453037491	0.366	0.205	5.108933113612045e-50	44	NOSIP
7.911229884050386e-51	0.43761000752339974	0.495	0.297	2.895589249861282e-46	44	CD3E
5.25742064294787e-50	0.41250420243693897	0.836	0.717	1.9242685295253497e-45	44	HINT1
1.18136504875766e-49	0.556650841518078	0.495	0.321	4.323914214957912e-45	44	PRMT2
1.868475232158375e-49	0.5045281797770884	0.729	0.588	6.838806197222868e-45	44	EIF3E
1.0389908191234523e-47	0.5626926870730112	0.38	0.215	3.8028102970737476e-43	44	ATM
5.087910884483028e-47	0.25897663256417225	0.957	0.961	1.862226262829633e-42	44	RPL35
2.3209668533392028e-46	0.30408220781860873	0.935	0.924	8.494970779906817e-42	44	RPLP0
1.974787906385759e-45	0.28860444562349397	0.948	0.944	7.227921216162517e-41	44	RACK1
2.762931536315885e-44	0.5341059580361819	0.354	0.203	1.0112605716069772e-39	44	TGFBR2
1.2783953006550198e-43	0.4440345909295178	0.604	0.434	4.679054639927438e-39	44	TLE5
1.5660947851062977e-42	0.3693446979195374	0.491	0.301	5.73206352296756e-38	44	CD7
3.136863058501593e-42	0.3458494470334834	0.898	0.844	1.148123248042168e-37	44	RPL4
2.424115260964827e-39	0.47946754139545966	0.53	0.377	8.872504266657364e-35	44	GTF3A
4.3407157776017657e-38	0.3515434650568423	1	0.999	1.5887453817600223e-33	44	MALAT1
3.3324214134797995e-37	0.41780836668695687	0.252	0.133	1.2196995615477414e-32	44	SATB1
2.7314645874339247e-35	0.43991253833326693	0.352	0.214	9.997433536466909e-31	44	MGAT4A
1.3785918210561383e-34	0.43244775957871273	0.402	0.264	5.045783924247571e-30	44	C1QBP
1.5781599551335604e-34	0.47908371722940657	0.26	0.147	5.776223251784344e-30	44	IL6ST
8.165622139663715e-34	0.42499320217169645	0.431	0.285	2.988699359338316e-29	44	RIPOR2
1.1624305027423357e-33	0.37592468741564034	0.28	0.155	4.2546118830872226e-29	44	FAM102A
3.549846608839747e-32	0.4349167378119141	0.546	0.413	1.2992793573014358e-27	44	TMEM123
7.142399099707388e-32	0.36788461883922596	0.371	0.232	2.614189494483901e-27	44	NAP1L4
4.43046886834526e-31	0.4653187686537654	0.292	0.17	1.6215959105030487e-26	44	SESN3
6.228237225933563e-31	0.42362096420798756	0.57	0.433	2.2795971070639435e-26	44	CYTIP
8.193958131654526e-31	0.473437692113608	0.396	0.27	2.999070615766873e-26	44	SNHG32
4.70343284363592e-30	0.4005869336022767	0.255	0.144	1.7215034550991833e-25	44	TRAF3IP3
1.145873321179774e-29	0.3576949212505449	0.591	0.422	4.194010942850091e-25	44	PCED1B-AS1
3.5043914400781474e-29	0.3215648952087795	0.805	0.731	1.2826423109830028e-24	44	SNHG6
1.3785159074594585e-28	0.4107819845837517	0.519	0.385	5.045506072892364e-24	44	DDX18
1.5263127407197506e-28	0.37882910621321864	0.351	0.225	5.586457262308359e-24	44	PSIP1
2.146353749290261e-28	0.4071439019394685	0.388	0.259	7.855869357777284e-24	44	SEPTIN6
7.905837287666498e-28	0.4022151666591921	0.354	0.231	2.893615505658815e-23	44	LYSMD2
3.243933290560659e-27	0.4222395528070533	0.693	0.598	1.1873120236781068e-22	44	NSA2
5.074088490480114e-27	0.37864984196872387	0.381	0.254	1.8571671284006267e-22	44	EPB41
8.534843362106196e-26	0.31253999503795615	0.76	0.679	3.123838018964489e-21	44	NAP1L1
1.3402751754211364e-25	0.3793587906071858	0.462	0.332	4.905541169558902e-21	44	PEBP1
1.6635816970892556e-25	0.41662358149987844	0.473	0.357	6.088875369516385e-21	44	RSL1D1
7.988627316556378e-25	0.39670520391058883	0.253	0.153	2.9239174841328e-20	44	GABPB1-AS1
1.3376740999173789e-24	0.40227170714858307	0.568	0.449	4.8960209731075983e-20	44	PDCD4
1.8889523561087896e-24	0.37481192332802626	0.316	0.2	6.91375451859378e-20	44	RASGRP1
2.0690568265426833e-24	0.3202487808239638	0.406	0.278	7.572954890828875e-20	44	KIF2A
2.587173531449949e-24	0.40893439397181464	0.495	0.372	9.469313842459957e-20	44	GCC2
3.147849215173197e-23	0.28154976466413695	0.352	0.228	1.1521442912455418e-18	44	LBH
6.65634699813263e-23	0.3519585521946088	0.32	0.204	2.436289564786524e-18	44	IKZF3
3.1246498566200655e-22	0.26792285556086837	0.657	0.508	1.1436530940215102e-17	44	TRBC2
2.3675709209078094e-21	0.32464183177875716	0.717	0.63	8.665546327614673e-17	44	SNHG5
2.689503599515011e-21	0.3279507141249016	0.363	0.252	9.843852124584891e-17	44	MRPS6
3.1431641365790506e-21	0.2904473216758028	0.312	0.203	1.1504295056292984e-16	44	PITPNC1
1.0119866721565207e-20	0.298093666710471	0.754	0.685	3.703972418760082e-16	44	COMMD6
1.2878938456577229e-20	0.4095458816964307	0.293	0.195	4.713820264491831e-16	44	CASP8
1.2123092226996278e-19	0.3293874930691336	0.333	0.233	4.437172986002908e-15	44	MZT2A
1.565607645821709e-19	0.338618993187328	0.624	0.526	5.730280544472037e-15	44	MZT2B
3.6442513290773014e-19	0.28962548978462643	0.545	0.402	1.333832428955583e-14	44	CLEC2D
4.2575730463614143e-19	0.34919750363208735	0.385	0.277	1.5583143106987412e-14	44	TUT4
1.6033049073976907e-18	0.2775168362231435	0.619	0.499	5.868256291566288e-14	44	SOD1
2.2318976700348686e-17	0.3377872306822568	0.363	0.266	8.168968662094623e-13	44	PPA1
3.6604840363418133e-17	0.33413177980302566	0.52	0.418	1.339773762141467e-12	44	SF1
4.4425298328492344e-17	0.2632927405683787	0.372	0.266	1.6260103441211483e-12	44	HIST1H4C
6.460876478782566e-17	0.26846446717139094	0.353	0.248	2.364745399999207e-12	44	EVL
7.917152329928983e-16	0.3428077220208363	0.409	0.315	2.897756924277307e-11	44	USP3
9.173924520527648e-16	0.30368651279374914	0.493	0.402	3.357748113758325e-11	44	NDUFV2
1.0568918346904793e-15	0.2851118714147254	0.565	0.472	3.8683298041506236e-11	44	ANP32B
5.025298922941109e-15	0.30464814686160735	0.464	0.38	1.8393096587856754e-10	44	SMDT1
8.461779504576396e-15	0.31908497958046333	0.356	0.272	3.0970959164700065e-10	44	KRAS
8.900968516559534e-15	0.306787042226077	0.512	0.434	3.257843486745955e-10	44	EIF4B
9.82100145330927e-15	0.26928592376324056	0.591	0.499	3.594584741925726e-10	44	LIMD2
1.9792243196888067e-14	0.25556617545907445	0.318	0.229	7.244158932493001e-10	44	S1PR4
9.377893289120326e-14	0.2599559072051233	0.305	0.222	3.4324027227509305e-9	44	LSM5
1.0858789224365487e-13	0.3534138766931729	0.687	0.63	3.974425444010012e-9	44	ANKRD12
4.221156240308389e-13	0.27401150325626467	0.351	0.271	1.5449853955152735e-8	44	EPB41L4A-AS1
4.911777810766081e-13	0.27373016942892925	0.3	0.221	1.7977597965184932e-8	44	KLF3
9.64460970151296e-13	0.2934794275627657	0.483	0.404	3.530023596850758e-8	44	ST13
1.076200487511307e-12	0.250423228134824	0.618	0.54	3.939001404340135e-8	44	LINC01578
1.1356295605631348e-12	0.30807317029094183	0.333	0.251	4.15651775461713e-8	44	KAT6A
9.199988835414683e-12	0.43441735083145794	0.825	0.862	3.367287913650128e-7	44	RPS26
1.8316345639395887e-11	0.2873503442851839	0.323	0.253	6.703965667475288e-7	44	ALKBH7
1.6049544650042588e-10	0.27946003654820795	0.315	0.245	5.874293837362087e-6	44	MAML2
1.8552621629266412e-10	0.31711602602022926	0.372	0.301	6.7904450425278e-6	44	TNRC6B
3.972106739766185e-9	0.26155762696202967	0.385	0.316	1.4538307878218215e-4	44	MPHOSPH8
4.3376631452227795e-9	0.2835157719875008	0.384	0.316	1.5876280877829895e-4	44	AAK1
5.861549414563118e-9	0.2731111293320545	0.501	0.439	2.1453857012242468e-4	44	PNISR
7.842591327280426e-9	0.26870499300339024	0.37	0.302	2.8704668516979086e-4	44	NSD3
2.320639033590882e-7	0.33164793580039253	0.571	0.512	0.008493770926845988	44	TXNIP
0	1.4340576357708492	0.521	0.084	0	45	TSHZ2
0	1.2666617470708417	0.878	0.346	0	45	LTB
0	1.2270929076166484	0.602	0.195	0	45	SELL
0	1.0087520399035217	0.424	0.081	0	45	LEF1
0	0.7215487366966249	0.99	0.983	0	45	RPS8
0	0.7208227808237737	0.992	0.982	0	45	RPS3A
0	0.6794376534083737	0.992	0.984	0	45	RPL30
0	0.671031493409596	0.991	0.983	0	45	RPL21
0	0.6564243909675902	0.991	0.984	0	45	RPL32
0	0.6419395289573124	0.997	0.989	0	45	RPL13
0	0.6306337744200432	0.994	0.986	0	45	RPL34
3.3032394145303284e-305	0.6668447549776921	0.993	0.988	1.2090186581122455e-300	45	RPS12
3.7032587574296325e-303	0.6517260021225288	0.99	0.983	1.3554297378068197e-298	45	RPS29
3.844311743115775e-299	0.6568001422335827	0.985	0.974	1.407056541097805e-294	45	RPL9
1.5127204966292617e-297	0.6036449957404137	0.995	0.986	5.53670828971276e-293	45	RPL11
5.237987824208001e-294	0.7194136377051237	0.99	0.977	1.9171559235383703e-289	45	RPS6
4.8882936771623886e-287	1.0912961665482541	0.678	0.244	1.789164368778206e-282	45	CCR7
2.0728440801447205e-282	0.6326910034121473	0.987	0.973	7.586816617737691e-278	45	RPS13
2.6767323995076385e-280	0.6812311206195849	0.984	0.97	9.797108255437907e-276	45	RPS25
1.410392966252898e-274	0.5857697029084292	0.99	0.982	5.162179295782232e-270	45	RPS14
9.446188150557402e-273	0.5809595053690249	0.991	0.982	3.457399324985515e-268	45	RPS15A
8.307088217616381e-271	1.0819701211557768	0.501	0.15	3.0404773585297715e-266	45	PRKCQ-AS1
1.3935220306186665e-269	0.5153974668241057	0.995	0.991	5.100429984267381e-265	45	TPT1
3.3940741768034603e-267	0.5644608253087018	0.992	0.98	1.2422650894518345e-262	45	RPLP2
1.8856087328644148e-265	0.5685961411579852	0.99	0.982	6.9015165231570445e-261	45	RPS28
8.833109744189134e-264	0.5956647122626082	0.99	0.979	3.233006497470665e-259	45	RPS23
1.5291755414513136e-260	0.6336641990512595	0.996	0.984	5.596935399265953e-256	45	RPS18
3.690893872446041e-256	0.643312295833792	0.986	0.966	1.3509040662539753e-251	45	RPL5
9.240791773030037e-253	0.5230606016531034	0.994	0.983	3.3822221968467237e-248	45	RPL39
6.434447492147473e-252	0.5466907104552252	0.988	0.978	2.3550721266008964e-247	45	RPL35A
2.951227697170687e-251	1.095826229460879	0.882	0.441	1.080178849441443e-246	45	IL7R
2.0198828774030045e-249	0.5398052453441649	0.994	0.991	7.392973319582737e-245	45	RPS27
6.221660976575947e-240	0.5559733977721706	0.991	0.986	2.2771901340365624e-235	45	RPS27A
1.333458983414294e-239	0.5122206091291321	0.993	0.983	4.880593225194657e-235	45	RPL37
3.0233131773764524e-239	0.6503349692087905	0.985	0.947	1.1065628560515553e-234	45	RPL22
8.685022158862047e-236	0.5806842061337187	0.994	0.977	3.178804960365098e-231	45	RPS21
1.0146403671122622e-235	0.6113581723307453	0.988	0.958	3.713685207667591e-231	45	RPL38
9.000677524822223e-229	0.6023427797701588	0.989	0.968	3.2943379808601816e-224	45	RPL36
2.5594387507608848e-225	0.5609005679857448	0.988	0.973	9.367801771659914e-221	45	RPL18
7.141937180889553e-208	0.4433178296432798	1	0.992	2.6140204275773856e-203	45	EEF1A1
3.546818248777948e-205	0.5851027976321497	0.985	0.959	1.2981709472352167e-200	45	RPL27A
1.930109116280776e-204	0.7064931780232304	0.973	0.915	7.064392376499269e-200	45	EEF1B2
8.279439612503185e-200	0.6550235802510702	0.983	0.939	3.0303576925722905e-195	45	RPS20
1.6909056963845846e-195	1.0139941208805372	0.783	0.411	6.188883939337218e-191	45	GIMAP7
1.738532620749227e-195	0.6339344160234521	0.978	0.935	6.363203245204246e-191	45	RPS5
8.493606034068255e-191	0.7245643807889217	0.974	0.903	3.1087447445293218e-186	45	RPL23
7.359304604194017e-190	0.884931259013363	0.478	0.168	2.6935790781810522e-185	45	RCAN3
5.225140245102835e-181	0.5637877042088917	0.983	0.953	1.9124535811100885e-176	45	RPL10A
7.048255415687127e-179	0.4685998747813702	0.99	0.982	2.579731964695645e-174	45	RPL19
5.242932027233973e-174	0.914917579285063	0.789	0.448	1.9189655512879064e-169	45	LDHB
1.936983548530449e-172	0.6447316013141471	0.965	0.906	7.089553485976297e-168	45	RPL31
6.388673793204003e-172	0.5421402520165071	0.99	0.974	2.338318495050597e-167	45	RPS4X
7.529059735261922e-168	0.8297812093073929	0.887	0.63	2.755711153703216e-163	45	GAS5
8.061696334680277e-167	0.6813922695053423	0.268	0.068	2.950661475456328e-162	45	MAL
3.3058461215165545e-166	0.5553719863886402	0.976	0.952	1.2099727389362742e-161	45	RPS10
2.8890694324963785e-164	0.49272127675163535	0.982	0.964	1.0574283029879995e-159	45	RPL24
1.9742653620100132e-162	0.4434529902544879	0.99	0.976	7.226008651492849e-158	45	RPL37A
4.5313392391824316e-161	0.4161887922445757	0.994	0.99	1.6585154749331618e-156	45	RPL10
1.9056823465009908e-160	0.46153331979363443	0.988	0.978	6.974987956428276e-156	45	RPL18A
2.41428903313649e-158	0.493354324779542	0.99	0.976	8.836539290182866e-154	45	RPL13A
7.294383058297034e-158	0.7980579707796855	0.272	0.073	2.6698171431672974e-153	45	PASK
3.21014973209031e-157	0.8067473405113418	0.551	0.231	1.1749469034423744e-152	45	PIK3IP1
5.068730317644999e-150	0.4652889414646042	0.987	0.968	1.855205983561246e-145	45	RPS16
2.8470068714712417e-149	0.5732407310873464	0.98	0.921	1.0420329850271891e-144	45	RPSA
9.293208838971171e-149	0.9199856581403729	0.442	0.168	3.401407367151838e-144	45	SESN3
5.77494676351666e-144	0.8205795175704804	0.69	0.394	2.113688264914733e-139	45	RGS10
6.301538405894122e-143	0.3852164540853691	0.995	0.99	2.3064260719413077e-138	45	RPL41
1.9026949290837582e-142	0.7636785682447393	0.924	0.744	6.964053709939463e-138	45	SARAF
4.685957335160566e-139	0.6859271852289308	0.973	0.881	1.715107244242119e-134	45	PABPC1
3.8539315825756124e-135	0.6535320512345026	0.953	0.845	1.4105774985384999e-130	45	RPS17
3.93736634588887e-134	0.4659164540097409	0.988	0.976	1.4411154562587854e-129	45	RPS3
9.162044983600917e-134	0.4487429067081061	0.989	0.973	3.353400084447772e-129	45	RPL14
2.034331357209592e-133	0.5101673938748079	0.976	0.929	7.445856200522828e-129	45	RPL7
1.0064670279651197e-132	0.5891385568406187	0.957	0.846	3.6837699690551347e-128	45	EEF1G
3.626478259943515e-130	0.4149446780531765	0.99	0.977	1.3273273079219258e-125	45	RPL12
2.2443269450345044e-127	0.41007034778592466	0.988	0.977	8.21446105152079e-123	45	RPL6
4.178440767726911e-127	0.4528876921354259	0.984	0.975	1.5293511053957267e-122	45	RPL3
4.0615152485452615e-126	0.4001447034270731	0.984	0.975	1.4865551961200512e-121	45	RPL17
2.6737489305372766e-124	0.3948576667903394	0.997	0.983	9.786188460659486e-120	45	RPS2
6.288186093050099e-123	0.42175590140979047	0.99	0.972	2.3015389919172664e-118	45	RPL29
2.137404200722802e-117	0.36833504783847637	0.988	0.98	7.823113115065527e-113	45	RPS15
4.817528518846088e-116	0.6978819472749829	0.768	0.463	1.7632636131828567e-111	45	ETS1
2.4402679572051594e-114	0.55021065365024	0.263	0.082	8.931624750166603e-110	45	FCMR
7.300266328074835e-114	0.7269932201317935	0.618	0.312	2.67197047873867e-109	45	BCL11B
4.328275314127449e-112	0.3304602236696157	0.994	0.986	1.5841920477237877e-107	45	RPL28
1.7472825818102956e-108	0.4170163444826773	0.985	0.965	6.395228977683863e-104	45	RPL8
2.2924692162203067e-108	0.7169923859107739	0.527	0.254	8.390666578287944e-104	45	TCF7
2.255798250037756e-106	0.44762748646940054	0.985	0.953	8.256447174963192e-102	45	RPL36A
1.285630358499099e-104	0.37152450269332515	0.988	0.975	4.705535675142552e-100	45	RPS7
4.8983269849729964e-104	0.6648281973202794	0.726	0.428	1.7928366597699665e-99	45	LEPROTL1
6.777865810734045e-104	0.5140104923122641	0.944	0.855	2.480766665386768e-99	45	TOMM7
6.678298418333284e-103	0.7178370537961185	0.654	0.367	2.4443240040941652e-98	45	FYB1
7.607092476145122e-102	0.6695057405187103	0.461	0.21	2.784271917193876e-97	45	GIMAP5
1.1248100479163719e-99	0.5605672285123902	0.924	0.795	4.1169172563787126e-95	45	NPM1
6.4926380436084746e-96	0.41649176852463476	0.98	0.946	2.3763704503411378e-91	45	RPS11
4.455706361396171e-95	0.3823462472575381	0.984	0.966	1.6308330853346125e-90	45	RPL23A
8.764760060699849e-95	0.3558400742103931	0.985	0.972	3.2079898298167517e-90	45	RPL7A
5.295584096547859e-94	0.41346417963437876	0.972	0.943	1.938236735177482e-89	45	RPL27
1.1049578897013186e-89	0.35772742436244354	0.985	0.965	4.0442563720957964e-85	45	NACA
2.5394488266159176e-85	0.3260273413737069	0.988	0.971	9.29463665029692e-81	45	RPS9
3.7730155399171004e-85	0.3061628520534523	0.997	0.991	1.3809614177650579e-80	45	RPLP1
8.011720025932463e-85	0.6027553541881348	0.58	0.311	2.9323696466915407e-80	45	TRAC
2.193223967972791e-83	0.613855242421447	0.743	0.498	8.027419045177212e-79	45	C12orf57
3.998432158602699e-83	0.5165008457115492	0.298	0.117	1.4634661543701739e-78	45	BICDL1
4.2363976340996757e-82	0.587104746513635	0.796	0.587	1.5505638980568223e-77	45	EIF3E
1.0593705804416472e-81	0.5815972807697996	0.288	0.114	3.877402261474473e-77	45	CAMK4
3.463370860794249e-78	0.28736259586034496	0.99	0.978	1.267628368759303e-73	45	FAU
6.8770081261900894e-77	0.6482674146124829	0.496	0.264	2.517053744266835e-72	45	GIMAP4
2.182755913917349e-76	0.5709316901465669	0.392	0.19	7.989104920528889e-72	45	MSL3
2.489704191214974e-75	0.5516534630761123	0.344	0.154	9.112566310265928e-71	45	GIMAP1
2.0393183295527047e-73	0.45017589387836465	0.635	0.356	7.464109017995854e-69	45	CD3G
3.2539587677127983e-71	0.4946847482799952	0.837	0.651	1.1909814485705613e-66	45	NOP53
9.675005652405008e-71	0.35613423659578114	0.981	0.944	3.541148818836757e-66	45	RACK1
1.2863215786290976e-69	0.49899942854515056	0.273	0.112	4.70806560994036e-65	45	FLT3LG
2.24659876054e-69	0.49292661142128935	0.874	0.717	8.222776123452454e-65	45	SNHG29
3.14172715135755e-69	0.5283722953736077	0.438	0.226	1.1499035546683768e-64	45	LAT
1.8128407220132543e-67	0.5515804083675242	0.488	0.269	6.635178326640712e-63	45	OCIAD2
3.361906804967475e-66	0.4705726012824277	0.281	0.119	1.2304915096861455e-61	45	ITK
2.406641934029596e-65	0.46348987589210555	0.876	0.717	8.808550142741724e-61	45	HINT1
3.0799964355713533e-65	0.7868184769003294	0.315	0.148	1.127309495383471e-60	45	CMSS1
1.8832150661961257e-64	0.5412567268418698	0.468	0.262	6.89275546378444e-60	45	IKZF1
2.9089153924090658e-62	0.48684434348543215	0.47	0.251	1.0646921227756421e-57	45	ABLIM1
2.0787399855319924e-61	0.39934067855670596	0.942	0.844	7.608396221045645e-57	45	RPL4
1.172440787342792e-59	0.5597326379619985	0.451	0.258	4.291250525753353e-55	45	NDFIP1
7.387797768166493e-58	0.32678706966848203	0.981	0.923	2.704007861126618e-53	45	RPLP0
2.908876039884964e-57	0.4289854974659768	0.349	0.17	1.0646777193582956e-52	45	TRAT1
1.5592399767536045e-55	0.5203541505449625	0.654	0.445	5.706974238915867e-51	45	FOXP1
1.9560359370107664e-54	0.31099492024625697	0.745	0.462	7.159287133053106e-50	45	CD3D
2.5684512229004928e-54	0.2858173262733592	0.981	0.961	9.400788320938093e-50	45	RPL35
1.208305461877558e-52	0.5179003748744823	0.296	0.147	4.4225188210180504e-48	45	IL6ST
1.975419874127779e-51	0.44705072894768705	0.735	0.507	7.230234281295084e-47	45	TRBC2
1.069497854482343e-50	0.40658297804467747	0.508	0.297	3.914469097190823e-46	45	CD3E
8.035501937208269e-50	0.45847384169910255	0.777	0.602	2.9410740640375986e-45	45	SNHG8
2.2543000297474907e-49	0.36849148534408105	0.739	0.474	8.250963538878791e-45	45	CD2
3.6238214323313403e-48	0.476384531417399	0.416	0.243	1.326354882447594e-43	45	SNHG7
6.857494015031907e-48	0.34207311524289885	0.515	0.301	2.5099113844418284e-43	45	CD7
2.169681246107203e-46	0.43168240109103406	0.697	0.498	7.941250328876973e-42	45	SOD1
3.769374071027606e-46	0.4272651448364797	0.271	0.133	1.379628603736814e-41	45	SATB1
4.405318067309729e-45	0.38448431375555847	0.817	0.679	1.6123904658160339e-40	45	NAP1L1
5.90480415858039e-44	0.43453455045519274	0.382	0.215	2.1612173700820085e-39	45	ATM
3.604676794939851e-43	0.44033919500583196	0.434	0.269	1.3193477537159347e-38	45	SNHG32
5.886077504161259e-43	0.40533115285041865	0.378	0.213	2.1543632272980624e-38	45	MGAT4A
2.5454179372987658e-42	0.4169224722425595	0.519	0.331	9.316484192307213e-38	45	PEBP1
6.469929371622822e-42	0.3995761546117318	0.329	0.178	2.368058849307669e-37	45	CD6
1.5238235318945757e-41	0.448333229680313	0.424	0.259	5.577346509087337e-37	45	SEPTIN6
1.816296469780229e-41	0.44590085798837864	0.289	0.152	6.647826709042616e-37	45	BCL2
1.1656348513452095e-39	0.28205941880984575	0.953	0.906	4.2663401194086013e-35	45	EEF1D
6.918690337118596e-39	0.44808172482102737	0.595	0.433	2.5323098502887774e-34	45	CYTIP
1.2239684912145097e-37	0.46651908916554863	0.348	0.205	4.4798470746942267e-33	45	NOSIP
1.3351909627615695e-36	0.415537215083463	0.421	0.265	4.886932442803621e-32	45	PPA1
1.3826734747071712e-35	0.35657199606724665	0.85	0.73	5.060723184775718e-31	45	SNHG6
1.8575646039668038e-33	0.3961327198711252	0.369	0.224	6.798872206978899e-29	45	PSIP1
4.312160759452632e-33	0.36658517620488196	0.636	0.471	1.5782939595672578e-28	45	ANP32B
5.119276467410749e-33	0.29996266187741005	0.916	0.831	1.8737063798370081e-28	45	COX7C
2.08873400378828e-32	0.35443988249494807	0.285	0.158	7.644975327265484e-28	45	P2RY10
2.799944408597153e-32	0.36467888100638235	0.562	0.413	1.024807652990644e-27	45	TMEM123
3.8315374349275857e-32	0.42333287923313434	0.604	0.449	1.4023810165578457e-27	45	PDCD4
3.8655424677876665e-32	0.3498209457085961	0.441	0.285	1.4148271986349637e-27	45	RIPOR2
7.538146736963669e-32	0.3117580505303599	0.699	0.539	2.7590370871960724e-27	45	LINC01578
9.169386429174387e-32	0.3235687222969541	0.693	0.525	3.356087126942118e-27	45	MZT2B
1.350014024043977e-31	0.32182747149422175	0.435	0.277	4.94118632940336e-27	45	KIF2A
3.9775349859185075e-31	0.2994490301745061	0.607	0.434	1.455817580196033e-26	45	TLE5
4.559860681890066e-31	0.3793088438091914	0.398	0.254	1.668954608178583e-26	45	EPB41
6.321039712566259e-31	0.3218081936843924	0.818	0.684	2.3135637451963767e-26	45	COMMD6
7.141853814658923e-31	0.39510852015746734	0.467	0.322	2.6139899147033127e-26	45	PRMT2
2.297458337602844e-29	0.33940951369894556	0.335	0.203	8.408927261460168e-25	45	TGFBR2
3.578819065738706e-29	0.3822462210003166	0.725	0.598	1.3098835662510239e-24	45	NSA2
2.2314538936900185e-27	0.30978144124537077	0.492	0.33	8.167344396294837e-23	45	SPOCK2
5.714975816224022e-27	0.30867802138206324	0.33	0.2	2.0917382984961542e-22	45	RASGRP1
7.167996272496714e-27	0.28763362548967	0.27	0.155	2.6235583156965224e-22	45	FAM102A
3.59727958169627e-26	0.3186941812992842	0.317	0.194	1.3166402996966516e-21	45	CASP8
4.3253432706053754e-26	0.25512537303940386	0.581	0.402	1.5831188904742735e-21	45	CLEC2D
1.3388598710394835e-25	0.26485727648563473	0.603	0.422	4.900361013991614e-21	45	PCED1B-AS1
1.6464764078570488e-25	0.29837414534094053	0.57	0.417	6.026268300397584e-21	45	SF1
2.141950626418916e-25	0.2878900138731617	0.251	0.145	7.839753487755875e-21	45	TRAF3IP3
2.3918088813294713e-25	0.2954267408262834	0.757	0.621	8.754259686553998e-21	45	CD48
2.5724584492962475e-25	0.3268328961910998	0.357	0.232	9.415455170269195e-21	45	LYSMD2
3.9242616875320894e-25	0.3017778310185595	0.36	0.233	1.43631902025362e-20	45	MZT2A
8.639547125102188e-25	0.33702084851265823	0.487	0.357	3.162160643258652e-20	45	RSL1D1
1.3891466532206496e-24	0.33071705658591555	0.327	0.204	5.0844156654529e-20	45	IKZF3
9.12792315343161e-24	0.2847643798341517	0.753	0.629	3.3409111533875036e-19	45	SNHG5
2.3415420083356976e-23	0.3621309617702658	0.36	0.244	8.570277904709487e-19	45	MAML2
6.937979243425526e-23	0.32913452378526564	0.526	0.395	2.539369782886177e-18	45	SMAP2
7.234272878327887e-23	0.2714879359047164	0.323	0.203	2.64781621619679e-18	45	PITPNC1
4.143443798635813e-22	0.28579857330494884	0.344	0.22	1.5165418647386937e-17	45	ITM2A
7.00091759156319e-22	0.33289825087965474	0.529	0.401	2.562405847688043e-17	45	NDUFV2
7.189838129602535e-22	0.2620670428539683	0.286	0.18	2.631552653815824e-17	45	TLK1
1.1298788793990452e-21	0.30876601085885413	0.504	0.379	4.135469686488445e-17	45	SMDT1
1.2962846247469399e-19	0.31312457939158866	0.55	0.434	4.7445313550362745e-15	45	EIF4B
3.2639854819175812e-19	0.2583372531387743	0.347	0.233	1.1946513262366539e-14	45	NAP1L4
